ts,open,high,low,close,volume,quote
1748872800000,103764.30,104646.10,103600.60,104129.60,14727.204,1534519522.76270
1748876400000,104129.60,104533.30,103852.00,104396.80,6946.864,724165149.73790
1748880000000,104396.90,104440.40,103982.90,104234.60,3748.424,390520644.02240
1748883600000,104234.70,104451.10,104029.90,104345.60,3533.403,368388092.88940
1748887200000,104345.60,104699.40,104142.80,104308.80,5265.772,549748042.12810
1748890800000,104308.70,104460.80,103984.20,104366.40,3308.162,344817578.13250
1748894400000,104366.50,104962.70,104366.50,104829.20,5971.475,625365573.00180
1748898000000,104829.20,105068.00,104523.50,104886.10,3459.261,362666815.20070
1748901600000,104886.20,105769.00,104878.10,105649.90,11597.678,1223004426.81730
1748905200000,105650.00,105893.80,105517.10,105814.30,6335.011,670036231.73850
1748908800000,105814.40,106368.90,105699.90,106231.90,10207.033,1082880038.02010
1748912400000,106231.90,106460.00,106068.60,106442.60,4589.748,487682322.42150
1748916000000,106442.70,106470.80,105495.60,105553.90,9375.215,992886160.28080
1748919600000,105553.90,105659.50,105280.00,105448.80,5149.064,543057533.75470
1748923200000,105448.80,105475.40,105062.50,105134.90,4618.480,486047951.22680
1748926800000,105135.00,105420.00,105134.90,105407.90,3560.304,374862229.68580
1748930400000,105408.00,105419.30,105161.20,105368.30,2536.317,267043364.00070
1748934000000,105368.40,105390.10,105108.10,105134.40,2241.421,235888328.53170
1748937600000,105134.40,105207.10,104822.40,105040.00,4651.804,488313348.94880
1748941200000,105040.00,105233.10,105011.00,105142.30,3201.079,336498876.39270
1748944800000,105142.20,105302.70,105091.60,105231.30,2576.894,271138848.86370
1748948400000,105231.30,105305.20,105121.00,105240.10,1859.681,195668069.58620
1748952000000,105240.10,105408.70,105179.20,105259.00,2847.520,299826286.61300
1748955600000,105259.00,105646.10,104969.40,105370.50,7948.242,837391364.69900
1748959200000,105370.40,106666.00,105092.00,106495.10,18632.331,1975318449.08030
1748962800000,106495.00,106775.00,106273.70,106556.10,12808.540,1364536233.17230
1748966400000,106556.10,106619.60,105715.00,105760.80,9028.267,958570771.05400
1748970000000,105760.90,106095.40,105678.40,105890.00,5210.919,551804406.91970
1748973600000,105889.90,105996.00,105526.20,105959.90,4960.201,524579518.88680
1748977200000,105959.90,106385.00,105959.90,106171.80,5839.945,620100156.75130
1748980800000,106179.70,106208.00,105300.10,105692.10,5879.049,621414154.53880
1748984400000,105692.10,105799.20,105200.40,105312.00,4209.966,444060995.31920
1748988000000,105311.90,105842.20,105250.00,105686.50,3442.665,363677387.93240
1748991600000,105686.60,105686.60,105220.00,105330.10,3841.322,404869112.10480
1748995200000,105330.10,105483.80,105072.00,105428.00,5276.534,555587473.28240
1748998800000,105428.00,105683.60,105353.20,105524.80,3352.097,353756537.82370
1749002400000,105524.80,105800.00,105364.80,105432.30,4064.934,429356559.07460
1749006000000,105432.20,105710.10,105390.00,105474.90,2461.063,259843908.27490
1749009600000,105474.80,105566.40,105351.00,105369.30,2313.537,243938709.07400
1749013200000,105369.40,105480.10,105290.20,105307.30,3212.122,338418700.27290
1749016800000,105307.30,105391.50,105200.00,105249.80,2367.210,249217622.63130
1749020400000,105249.90,105427.10,105208.90,105260.20,2074.170,218377374.30780
1749024000000,105260.10,105560.00,105260.10,105391.80,2781.181,293146843.87900
1749027600000,105391.70,105869.70,105279.30,105783.40,4967.734,524572593.02360
1749031200000,105783.50,105967.20,105603.30,105650.40,4485.325,474408772.10790
1749034800000,105650.30,105756.20,105039.10,105044.10,9995.038,1052709309.82310
1749038400000,105044.20,105119.60,104718.20,104988.10,8931.175,937297340.39150
1749042000000,104988.10,105228.60,104620.00,104702.60,8499.962,891846821.53570
1749045600000,104702.50,104986.20,104111.70,104968.90,15412.817,1610772471.46270
1749049200000,104969.00,105510.20,104869.80,105254.70,11186.317,1177592891.06480
1749052800000,105254.70,105423.00,105041.00,105408.80,4937.038,519544875.75730
1749056400000,105408.80,105437.80,104900.00,105000.70,3945.736,414944245.00730
1749060000000,105000.70,105251.60,104877.80,104905.80,2441.100,256516731.71340
1749063600000,104905.80,105043.20,104824.00,104870.40,2730.222,286463893.35180
1749067200000,104870.40,104915.20,104350.00,104558.90,5962.647,623666803.67120
1749070800000,104558.90,105006.30,104490.50,104866.30,3223.306,337759897.45500
1749074400000,104866.40,104980.50,104681.00,104727.50,1940.918,203413942.35560
1749078000000,104727.50,104819.40,104568.00,104641.80,1971.942,206408834.49880
1749081600000,104641.80,104940.00,104594.80,104939.00,3216.492,337120772.21780
1749085200000,104939.00,105132.10,104642.80,104732.90,3818.269,400612767.85110
1749088800000,104733.00,105225.60,104728.70,104951.20,3245.701,340827053.65090
1749092400000,104951.10,105033.00,104827.90,104991.40,1575.949,165363315.26900
1749096000000,104991.50,105183.00,104988.00,105134.50,1772.651,186300870.49660
1749099600000,105134.60,105145.00,104529.30,104600.30,5776.913,605283984.79030
1749103200000,104600.40,104651.20,104321.20,104408.50,4818.104,503435333.01380
1749106800000,104408.60,104576.40,104364.10,104473.00,3119.892,325988195.56360
1749110400000,104473.10,104635.30,104373.00,104630.00,2489.215,260245929.51100
1749114000000,104629.90,104880.00,104614.60,104854.90,2601.461,272516862.72240
1749117600000,104854.90,104855.00,104463.10,104613.20,3153.071,329937235.15890
1749121200000,104613.20,104809.80,104500.00,104772.70,2044.413,214035841.18270
1749124800000,104772.70,105744.70,104734.60,105600.70,12253.463,1290747971.05110
1749128400000,105600.70,105878.30,104252.60,104475.30,22022.636,2314862348.72040
1749132000000,104475.30,104918.00,103825.00,104588.50,24429.542,2547951305.72210
1749135600000,104588.40,104825.00,104267.30,104490.50,9891.179,1034749958.99670
1749139200000,104490.50,104547.90,103179.90,103208.80,19797.555,2055163622.00700
1749142800000,103208.80,103541.50,103080.10,103201.00,12270.479,1267767610.65580
1749146400000,103201.00,103299.00,102514.60,102949.90,16189.569,1666281546.96140
1749150000000,102949.90,102995.30,101500.00,101872.90,28080.875,2867405846.70700
1749153600000,101873.00,102163.90,100305.10,100428.80,31087.015,3143025673.04440
1749157200000,100428.90,101600.00,100370.30,101488.20,19211.176,1940565526.43080
1749160800000,101488.10,101650.80,100972.50,101448.40,7863.224,796578798.24160
1749164400000,101448.40,101775.90,101418.20,101458.60,5509.830,559765583.01830
1749168000000,101458.70,101854.70,101003.40,101842.00,9573.237,971344428.30730
1749171600000,101842.00,101898.80,101626.80,101796.80,3784.225,385218373.40150
1749175200000,101796.70,102178.10,101480.00,102148.10,5566.824,566634549.04270
1749178800000,102148.10,102464.70,102000.00,102444.90,5473.526,559746701.44330
1749182400000,102445.00,102746.00,102321.10,102726.40,6417.555,658031930.14540
1749186000000,102726.40,102910.00,102620.00,102899.20,5595.453,575018640.09320
1749189600000,102899.20,103193.00,102832.30,103116.40,9604.288,989398248.77740
1749193200000,103116.40,103424.50,102997.30,103096.80,7306.649,753800022.75150
1749196800000,103096.70,103544.10,103096.70,103445.70,5935.446,613494883.95010
1749200400000,103445.70,103720.00,103445.60,103593.70,6624.799,686250883.54530
1749204000000,103593.70,103749.00,103500.00,103626.80,4592.097,475875649.38310
1749207600000,103626.90,103953.90,103589.50,103866.00,7150.223,742033000.85300
1749211200000,103865.90,104293.80,103471.40,103702.30,15191.667,1578221646.48670
1749214800000,103702.40,104483.20,103702.30,104033.10,13235.493,1378514189.25290
1749218400000,104033.10,104863.10,103949.90,104718.30,13886.791,1450956073.33200
1749222000000,104718.30,105283.00,104552.90,105035.40,19460.160,2041277442.08270
1749225600000,105035.40,105240.00,104645.60,104715.20,7741.170,812585693.74690
1749229200000,104715.20,104923.50,104371.60,104874.90,8813.302,921823743.67080
1749232800000,104875.00,104929.20,104422.00,104455.70,3965.696,414821311.90970
1749236400000,104455.60,104559.70,104010.00,104176.90,5028.402,524341321.97310
1749240000000,104177.00,104574.90,104109.20,104429.60,3542.834,369696487.07610
1749243600000,104429.70,104447.30,104234.40,104335.40,2238.508,233529378.73970
1749247200000,104335.50,104425.80,104174.80,104425.70,1988.359,207342436.45500
1749250800000,104425.70,104434.70,104140.30,104240.00,1584.202,165146182.18440
1749254400000,104240.10,104475.80,103800.10,104470.50,5477.850,570345810.45360
1749258000000,104470.50,104525.10,104283.50,104386.50,2790.818,291366687.95120
1749261600000,104386.50,104580.00,104270.00,104475.20,2320.411,242295857.35990
1749265200000,104475.30,104856.00,104430.00,104822.40,5198.890,544320887.38330
1749268800000,104822.40,104822.40,104591.90,104765.00,1947.795,203930218.75570
1749272400000,104765.00,104954.30,104688.00,104823.50,2754.938,288809566.14190
1749276000000,104823.50,105293.00,104728.50,105272.20,4760.171,499933322.23080
1749279600000,105272.20,105281.00,104779.40,104813.60,3949.537,414546892.98900
1749283200000,104813.70,104919.00,104632.00,104692.30,2409.423,252454467.79440
1749286800000,104692.20,104896.30,104692.20,104788.20,1579.083,165501297.67470
1749290400000,104788.10,105158.60,104780.30,105090.90,3761.033,394949611.14540
1749294000000,105090.90,105222.00,105006.50,105094.50,3162.910,332543735.52520
1749297600000,105094.50,105700.00,105094.40,105402.90,7728.829,814805631.45570
1749301200000,105402.80,105758.80,105249.40,105550.50,5480.591,578361379.57540
1749304800000,105550.50,105645.60,105333.00,105370.10,3751.686,395696922.35740
1749308400000,105370.00,105542.40,105265.00,105507.90,2699.773,284569542.58610
1749312000000,105507.90,105629.90,105222.60,105302.00,3146.335,331706265.77650
1749315600000,105301.90,105514.70,105290.00,105348.40,1616.868,170427851.28060
1749319200000,105348.40,105850.00,105348.40,105574.80,6232.350,658526019.24630
1749322800000,105574.80,105831.20,105560.20,105694.20,2313.869,244619866.47090
1749326400000,105694.10,105878.30,105687.70,105800.00,1900.354,201068972.04040
1749330000000,105800.00,105822.60,105642.50,105713.60,1136.720,120217806.16520
1749333600000,105713.60,105871.00,105605.80,105764.90,1730.694,183031813.66560
1749337200000,105765.00,105765.00,105482.70,105507.50,1982.245,209301064.50080
1749340800000,105507.50,105625.10,105389.20,105427.60,2539.023,267779000.60140
1749344400000,105427.60,105760.50,105347.00,105644.50,2131.633,224977381.42080
1749348000000,105644.50,105644.60,105384.30,105399.70,2098.600,221351631.41100
1749351600000,105399.70,105463.30,105350.10,105436.40,1300.814,137097619.09370
1749355200000,105436.50,105600.00,105369.80,105565.80,1471.358,155211023.03980
1749358800000,105565.80,105617.20,105358.20,105386.40,1450.095,152967850.39220
1749362400000,105386.40,105551.30,105378.00,105395.40,1276.965,134668590.32470
1749366000000,105395.30,105513.00,105359.10,105380.40,1450.517,152905004.41330
1749369600000,105380.50,105454.00,105311.00,105327.10,1557.992,164197084.74440
1749373200000,105327.00,105360.10,105009.90,105093.50,5022.181,528333601.68870
1749376800000,105093.50,105425.00,104927.40,105298.40,4985.018,524295219.12230
1749380400000,105298.40,105666.60,105298.30,105619.20,4198.499,443036552.01680
1749384000000,105619.20,105725.10,105450.00,105657.70,4317.335,455856106.58950
1749387600000,105657.60,106200.00,105500.00,105558.80,8349.041,883214071.73830
1749391200000,105558.90,105862.90,105500.00,105766.80,3164.195,334360040.10170
1749394800000,105766.70,106048.40,105759.00,105917.50,3656.401,387294311.18540
1749398400000,105917.60,106200.00,105888.50,106133.40,5512.057,584881347.15400
1749402000000,106133.30,106300.00,106015.10,106030.10,4391.366,466349012.59250
1749405600000,106030.10,106282.00,105969.40,106249.50,2047.092,217337442.41550
1749409200000,106249.40,106287.20,106116.10,106242.60,1252.215,133019884.12540
1749412800000,106242.60,106279.10,106056.20,106098.90,1349.862,143362507.68370
1749416400000,106098.90,106482.60,106098.80,106271.00,2323.637,247018528.39330
1749420000000,106271.00,106315.00,105627.20,105710.30,5656.911,599006497.84360
1749423600000,105710.20,105735.20,105511.00,105676.50,3602.297,380493088.34290
1749427200000,105676.50,105929.80,105526.00,105651.40,4199.008,443806650.66520
1749430800000,105651.30,105696.70,105374.20,105476.40,3169.458,334474125.46650
1749434400000,105476.40,105683.30,105420.00,105512.80,1990.921,210164684.99180
1749438000000,105512.80,105660.30,105253.20,105617.00,3281.453,345981440.11020
1749441600000,105617.00,105685.70,105365.30,105395.40,2179.295,230007300.88100
1749445200000,105395.50,105485.90,105284.80,105328.80,2129.330,224356113.38130
1749448800000,105328.80,105670.00,105265.00,105646.60,2756.794,290763287.69970
1749452400000,105646.50,105646.50,105447.00,105516.70,1665.911,175793963.25830
1749456000000,105516.70,105906.60,105429.20,105889.80,4052.004,428245466.14100
1749459600000,105889.80,106877.30,105778.20,106562.00,14434.857,1536735979.50180
1749463200000,106562.00,107443.10,106511.40,107136.30,17391.966,1862571237.58920
1749466800000,107136.40,107774.80,107091.30,107707.90,13377.593,1437741995.37600
1749470400000,107707.80,107912.80,107490.30,107695.60,9009.099,970153904.10510
1749474000000,107695.50,107838.80,106800.30,106971.00,12756.963,1369020332.55330
1749477600000,106971.00,107985.00,106970.90,107561.20,14233.645,1530384826.36720
1749481200000,107561.10,107979.00,107468.50,107564.30,7731.276,833104014.22470
1749484800000,107564.30,108100.00,107563.40,107647.60,7722.439,832950843.00890
1749488400000,107647.70,108366.00,107600.00,108282.70,9416.412,1018568571.69440
1749492000000,108282.70,108496.90,108223.70,108386.20,6190.933,670891733.50450
1749495600000,108386.30,108791.80,108278.10,108515.10,8299.663,900794433.40670
1749499200000,108515.10,108682.70,108383.00,108637.20,3374.032,366351357.27510
1749502800000,108637.30,110653.60,108637.20,109935.80,28103.972,3082556348.46880
1749506400000,109935.90,110383.90,109690.80,110132.40,8832.286,972239439.52170
1749510000000,110132.30,110277.90,109840.20,110227.90,6657.099,732730765.73490
1749513600000,110228.00,110280.00,109861.90,109870.50,6585.190,724856392.08860
1749517200000,109870.50,109916.70,109600.00,109742.70,5046.959,553979501.33810
1749520800000,109742.70,109742.70,109340.00,109608.50,6124.482,670842770.32310
1749524400000,109608.50,109645.20,109341.10,109525.80,3122.758,341751830.40560
1749528000000,109525.90,109611.50,109321.30,109486.80,2599.201,284476196.89250
1749531600000,109486.90,109690.80,109160.00,109271.70,6017.549,658151168.82870
1749535200000,109271.70,109600.00,109100.00,109460.10,4842.089,529449411.47350
1749538800000,109460.10,109476.50,109041.10,109178.00,4181.585,456863470.58810
1749542400000,109178.10,109378.90,109010.20,109051.50,4143.792,452430979.63670
1749546000000,109051.40,109490.00,109037.10,109475.50,4297.695,469709057.89060
1749549600000,109475.40,109544.20,109227.90,109262.00,3327.587,363954279.99250
1749553200000,109262.10,109800.00,109160.00,109498.10,10329.766,1132178837.72180
1749556800000,109498.00,109651.40,109360.00,109644.60,4426.055,484623707.22860
1749560400000,109645.00,109852.90,108797.80,109266.90,15441.714,1686301176.18790
1749564000000,109266.90,109297.60,108427.80,108579.10,12852.112,1397751531.70610
1749567600000,108579.00,109169.80,108282.00,108975.30,11401.046,1239769400.49830
1749571200000,108975.20,109209.60,108638.00,108680.40,5312.823,578829088.69610
1749574800000,108680.40,109029.00,108565.30,108668.00,2796.185,304190499.43510
1749578400000,108668.00,109433.00,108467.50,109230.00,4739.499,516471825.65490
1749582000000,109230.10,110367.20,109230.00,109460.00,17024.451,1869111125.34830
1749585600000,109460.10,109963.10,109189.00,109910.60,5498.342,602029567.40590
1749589200000,109910.50,109950.00,109362.40,109813.40,3348.619,367337670.16930
1749592800000,109813.40,110135.80,109558.20,109688.40,4278.320,470150344.20380
1749596400000,109688.50,110265.50,109545.00,110235.40,4479.155,492444469.82800
1749600000000,110235.40,110247.00,109722.00,109782.50,4857.442,534178980.02680
1749603600000,109782.60,109791.30,109521.00,109562.60,2897.387,317685293.30650
1749607200000,109562.60,109820.00,109500.00,109642.10,2003.312,219610741.46300
1749610800000,109642.20,109827.40,109560.50,109664.10,2527.145,277169969.72670
1749614400000,109664.10,109683.50,109500.10,109521.80,1591.940,174439477.85340
1749618000000,109521.70,109612.30,109375.30,109423.80,2107.245,230698660.56360
1749621600000,109423.80,109642.40,109322.00,109555.60,2403.230,263043133.68800
1749625200000,109555.60,109715.40,109392.10,109396.90,3153.127,345442197.93160
1749628800000,109396.90,109629.30,109396.90,109522.10,2355.057,257897814.14750
1749632400000,109522.00,109560.70,109175.00,109219.10,4135.999,452146144.95020
1749636000000,109219.20,109438.00,109133.80,109322.40,3041.594,332366827.28720
1749639600000,109322.50,109344.40,109150.00,109200.10,2359.497,257703509.26070
1749643200000,109200.10,109950.60,108950.10,109663.60,19047.315,2085853821.44990
1749646800000,109663.50,109847.20,109259.50,109631.50,9077.791,994709409.28830
1749650400000,109631.50,110350.00,109586.20,109831.20,14328.342,1576553877.18460
1749654000000,109831.20,109997.50,109603.90,109694.80,4893.262,537095829.85830
1749657600000,109694.90,109776.50,109246.00,109399.80,6391.109,699614462.93390
1749661200000,109399.80,109715.60,108903.20,108933.60,7335.017,801570043.48820
1749664800000,108933.70,109027.50,108331.70,108749.80,14842.208,1612606349.55840
1749668400000,108749.70,108909.60,108500.00,108684.50,4765.537,517999469.30620
1749672000000,108684.50,108963.00,108419.20,108860.40,3292.144,357971164.56890
1749675600000,108860.40,109164.80,108300.10,108445.10,4851.439,527256640.33320
1749679200000,108445.20,108595.50,108001.20,108399.50,8788.675,951646449.58390
1749682800000,108399.40,108652.70,108250.20,108600.00,3376.507,366381578.80840
1749686400000,108600.10,108782.10,108280.00,108674.00,5184.228,562811855.92410
1749690000000,108674.00,108674.00,108207.80,108481.40,3058.995,331613703.89310
1749693600000,108481.40,108725.30,108325.00,108337.00,3390.281,367932420.20690
1749697200000,108336.90,108388.00,107650.00,107820.50,12560.330,1355825532.73890
1749700800000,107820.50,107885.40,107300.00,107720.50,7479.804,804821678.99990
1749704400000,107720.40,107892.40,107547.50,107704.20,3402.720,366523074.75230
1749708000000,107704.10,107951.00,107577.50,107855.20,3070.266,330908151.30460
1749711600000,107855.10,107916.50,107400.00,107577.00,3479.911,374515113.98100
1749715200000,107577.00,107798.00,107400.00,107685.90,3519.884,378822579.96610
1749718800000,107685.90,107737.70,107400.00,107459.80,2565.660,275946703.92770
1749722400000,107459.70,107479.00,107157.60,107283.00,6412.250,687985167.54290
1749726000000,107283.00,107317.70,106830.00,106862.90,7992.194,855459336.26130
1749729600000,106862.90,107398.30,106834.40,106939.20,10691.039,1144762808.43500
1749733200000,106939.20,107152.70,106539.10,107015.90,12690.455,1356256313.16750
1749736800000,107015.80,107673.90,107015.80,107560.00,9788.982,1051399692.04190
1749740400000,107559.90,107769.10,106800.10,106960.60,11267.941,1208736516.07840
1749744000000,106960.60,107790.10,106927.10,107686.30,7440.632,799580823.20880
1749747600000,107686.20,108398.40,107651.20,108239.70,10143.141,1096398693.40680
1749751200000,108239.80,108369.30,107164.40,107520.50,9482.632,1021104414.05840
1749754800000,107520.40,107832.10,106621.00,106749.60,9027.233,967641448.75430
1749758400000,106749.50,106929.90,105704.00,105913.40,22443.476,2384380828.60960
1749762000000,105913.40,106372.30,105800.00,105827.80,7414.302,786533942.39440
1749765600000,105827.40,106180.90,105672.00,105830.60,7281.672,770673698.11110
1749769200000,105830.60,106100.10,105602.00,105609.50,6002.162,635586427.51470
1749772800000,105609.40,105661.00,103150.00,103733.70,49476.680,5157955372.62980
1749776400000,103733.70,103818.10,102614.00,103714.90,25085.087,2589841969.66110
1749780000000,103715.00,103918.10,103016.60,103596.60,11131.036,1152635730.64390
1749783600000,103596.60,104578.00,103570.40,104233.90,12969.723,1350669943.14240
1749787200000,104233.90,104466.60,103733.70,104353.60,7297.033,759540485.27130
1749790800000,104353.50,104408.70,103940.00,103950.80,4806.464,500792126.20200
1749794400000,103950.80,104688.60,103770.00,104667.20,7232.660,753345146.88420
1749798000000,104667.20,104891.40,104311.40,104831.40,7977.200,834564388.81020
1749801600000,104831.40,105459.70,104630.40,104679.30,12138.330,1275480561.49190
1749805200000,104679.30,104869.80,104440.00,104775.90,5789.990,605798991.78150
1749808800000,104776.00,104866.00,104360.00,104816.90,4776.452,499866389.39110
1749812400000,104816.90,105008.60,104585.70,104989.90,5449.995,571338062.19920
1749816000000,104990.00,105247.00,104764.10,104796.90,6779.313,711855329.34760
1749819600000,104796.80,105254.80,104607.60,104685.40,8056.546,845009574.84710
1749823200000,104685.30,104967.70,104069.50,104916.20,16123.538,1684285608.12740
1749826800000,104916.30,105750.00,104810.80,105391.90,15815.496,1666980228.79220
1749830400000,105392.00,105912.00,105261.30,105729.60,10784.411,1139290326.46670
1749834000000,105729.50,105729.50,104811.00,105327.00,8360.866,879421214.53080
1749837600000,105327.10,105430.90,104607.00,105132.10,8437.100,885560259.47940
1749841200000,105132.10,105389.00,104828.00,105050.00,4356.150,457775847.19700
1749844800000,105050.10,105472.10,104963.10,105380.80,3015.453,317283217.18790
1749848400000,105380.70,105748.70,105269.10,105559.20,2843.544,300012433.88960
1749852000000,105559.30,105802.10,105490.60,105700.90,2373.342,250765232.03800
1749855600000,105701.00,106141.10,105700.90,106027.30,4859.004,514728937.63190
1749859200000,106027.30,106173.60,105624.50,105756.30,6667.353,705996683.87100
1749862800000,105756.20,105756.30,105382.10,105420.50,5824.879,614471095.50900
1749866400000,105420.40,105570.20,105263.00,105337.40,2091.141,220329378.92240
1749870000000,105337.50,105400.00,105150.10,105189.40,1984.223,208854070.15330
1749873600000,105189.30,105360.00,105159.60,105323.70,1587.090,167086484.91710
1749877200000,105323.80,105374.90,105204.80,105237.80,1382.021,145498195.96980
1749880800000,105237.80,105279.60,105050.00,105054.00,2296.401,241433995.26330
1749884400000,105053.70,105108.70,104738.70,105025.10,4598.218,482638761.37850
1749888000000,105025.00,105088.00,104813.50,105050.10,2216.119,232573985.89110
1749891600000,105050.00,105075.50,104800.50,104815.00,1816.809,190634744.23240
1749895200000,104814.90,105078.80,104772.30,104953.30,2260.813,237222387.48300
1749898800000,104953.40,105073.70,104900.00,105030.60,1619.065,169967767.08750
1749902400000,105030.50,105050.20,104657.00,105000.10,3655.540,383336637.80250
1749906000000,105000.10,105084.20,104847.10,104961.50,2149.774,225654079.86390
1749909600000,104961.40,105017.60,104785.10,104867.50,1387.659,145570088.50400
1749913200000,104867.50,104932.90,104570.00,104783.40,4185.312,438355691.01240
1749916800000,104783.40,104857.90,104290.00,104400.80,7120.664,744094357.60970
1749920400000,104400.70,104670.00,104339.60,104555.60,2910.506,304229609.55920
1749924000000,104555.60,104940.20,104304.90,104842.80,4150.892,434221239.85260
1749927600000,104842.80,105011.00,104576.20,104582.30,4441.455,465576012.00270
1749931200000,104584.20,104950.20,104225.40,104833.40,6293.861,658230931.78000
1749934800000,104833.40,105415.10,104803.70,105269.10,4735.837,497763021.94830
1749938400000,105269.00,105438.00,105228.70,105381.30,2831.096,298287829.94510
1749942000000,105381.40,105429.80,105291.20,105359.90,1704.842,179639332.59210
1749945600000,105359.80,105625.00,105208.70,105587.40,3000.422,316346521.78440
1749949200000,105587.30,105631.60,105347.90,105361.90,2219.132,234021630.96250
1749952800000,105361.80,105575.10,105361.80,105421.60,1583.697,167075102.67250
1749956400000,105421.60,105524.60,105404.20,105425.60,1092.987,115264583.20620
1749960000000,105425.60,105520.00,105425.50,105510.00,933.293,98430305.74060
1749963600000,105510.10,106067.60,105451.00,106031.00,5785.305,612264032.19400
1749967200000,106031.10,106099.40,105355.70,105391.00,6154.902,650204395.23500
1749970800000,105391.00,105408.80,105137.00,105374.10,3727.794,392553070.45020
1749974400000,105374.20,105444.90,105078.60,105149.70,2510.655,264181859.98850
1749978000000,105149.70,105149.80,104812.20,104882.00,3825.021,401369496.56100
1749981600000,104882.10,105150.00,104882.00,105075.20,2733.181,287069540.21140
1749985200000,105075.30,105122.00,104870.00,104924.50,1869.365,196221396.75660
1749988800000,104924.60,105258.30,104900.00,105250.00,3538.266,371910016.41730
1749992400000,105250.00,105619.70,105181.60,105477.70,6020.167,634550205.15450
1749996000000,105477.80,105810.60,105260.00,105620.00,4464.544,471173949.83970
1749999600000,105620.00,105760.00,105494.00,105526.00,2391.604,252568115.43490
1750003200000,105525.90,105642.00,105295.00,105525.90,3477.847,366681538.79270
1750006800000,105525.80,105744.00,105427.00,105640.80,1821.975,192389788.45690
1750010400000,105640.90,105646.00,105422.00,105437.30,1144.377,120723426.86890
1750014000000,105437.30,105530.80,104999.90,105252.00,3767.705,396431126.48440
1750017600000,105251.90,105255.30,104548.30,104688.80,4718.406,494612248.33170
1750021200000,104688.80,104788.60,104399.90,104744.80,4544.413,475318297.76770
1750024800000,104744.70,105322.40,104675.00,105210.10,4684.166,492160833.78170
1750028400000,105210.20,105571.40,105161.20,105534.60,2810.175,296231164.77430
1750032000000,105534.70,105733.00,105289.00,105378.70,3891.324,410446516.21710
1750035600000,105378.70,105853.30,104920.00,105756.50,6950.759,732518018.04230
1750039200000,105756.40,105927.00,105622.00,105734.90,4375.169,462843655.88270
1750042800000,105735.00,105926.90,105653.20,105865.60,2575.539,272541977.86250
1750046400000,105865.60,106391.60,105817.30,106349.30,7336.196,778692029.46100
1750050000000,106349.30,106777.00,106254.00,106519.90,8074.599,860094602.04580
1750053600000,106520.00,106726.00,106460.00,106530.80,3809.687,406076422.89040
1750057200000,106530.70,107250.00,106530.70,107023.80,10880.245,1163846841.85560
1750060800000,107023.80,107199.90,106898.40,107135.10,4208.995,450485248.73060
1750064400000,107135.10,107195.40,106831.70,106914.20,3505.992,375038701.49520
1750068000000,106914.30,107179.70,106699.00,106802.90,3828.710,409393195.80860
1750071600000,106803.00,106931.90,106540.00,106842.50,4800.138,512346310.07830
1750075200000,106842.60,106855.70,106550.00,106646.80,3125.758,333551817.41750
1750078800000,106646.80,107141.40,106446.60,107109.00,7009.941,748133564.04470
1750082400000,107109.10,107759.80,106717.10,107481.10,16161.347,1735021515.02260
1750086000000,107481.10,107660.00,107243.00,107374.90,6000.318,644957586.10310
1750089600000,107375.00,107867.20,107258.00,107713.60,5255.024,565496382.02940
1750093200000,107713.60,107977.30,107559.20,107691.10,4872.724,525181262.65380
1750096800000,107691.20,108248.40,107623.50,108207.10,5858.665,632727189.27800
1750100400000,108207.10,108882.00,108207.10,108594.20,15780.408,1713090495.65050
1750104000000,108594.20,108819.80,108360.00,108748.60,6392.269,694029801.13730
1750107600000,108748.60,108780.00,108273.40,108470.90,3354.956,364059956.29480
1750111200000,108470.90,108900.00,107337.20,107645.60,15361.686,1658730881.99540
1750114800000,107645.50,107935.30,106640.10,106750.10,13402.770,1437904595.04010
1750118400000,106750.10,107231.00,106068.00,107206.50,19012.818,2026696628.18200
1750122000000,107206.50,107400.00,106881.10,107133.30,5208.156,557888872.43440
1750125600000,107133.20,107555.00,106515.20,107436.30,7298.620,780883685.72950
1750129200000,107436.40,107727.40,107310.60,107553.30,5770.076,620408335.58720
1750132800000,107553.30,107655.60,107259.20,107286.90,3568.206,383298927.54550
1750136400000,107286.90,107356.50,106994.40,107077.10,3557.594,381171955.02580
1750140000000,107077.00,107192.00,106642.00,106793.40,5441.464,581624951.57570
1750143600000,106793.30,106836.50,106413.40,106711.10,5019.835,535222456.64860
1750147200000,106711.00,106785.20,106432.50,106518.80,3938.416,419849454.46880
1750150800000,106518.80,106618.10,106021.70,106112.20,7879.555,837290087.70690
1750154400000,106112.30,106197.20,105620.00,105904.70,9122.787,966247908.66800
1750158000000,105904.70,105904.70,105461.40,105592.90,7198.754,760261070.81940
1750161600000,105592.90,105816.50,105350.60,105465.10,8613.684,909905408.61980
1750165200000,105465.00,105696.00,105140.70,105301.40,11872.061,1251463529.98640
1750168800000,105301.50,105651.70,104673.50,104791.60,17022.598,1790437523.77070
1750172400000,104791.60,104920.00,104068.00,104199.20,23166.847,2419935329.81930
1750176000000,104199.20,104441.70,103443.90,103574.20,19432.217,2019959897.94450
1750179600000,103574.20,104192.80,103300.00,103750.00,16049.119,1665164494.70890
1750183200000,103750.10,104370.70,103572.00,104359.60,7351.993,764537650.72640
1750186800000,104359.50,105288.00,104358.60,104630.60,16126.430,1691225558.13420
